,0,p_value
1448454310,0.111825796,0.190411976
1448454325,0.140218636,0.108444595
1448454340,0.198078392,0.021356331
1448454355,0.282828937,0.026297539
1448454370,0.326385657,0.00512123
1448454385,0.259214686,0.000846195
1448454400,0.219141668,0.005167082
1448454415,0.27898448,0.002922641
1448454430,0.282571788,0.002635929
1448454445,0.212663626,0.027521341
1448454460,0.172940333,0.032188459
1448454475,0.147311749,0.06563809
1448454490,0.157127242,0.038706953
1448454505,0.157635905,0.118634444
1448454520,0.176617142,0.008313889
1448454535,0.27116085,0.015205475
1448454550,0.268668641,0.054006008
1448454565,0.210654187,0.026575479
1448454580,0.259569949,0.01440561
1448454595,0.311401325,0.007805001
1448454610,0.168800294,0.033134218
1448454625,0.021830729,0.263772366
1448454640,0,0.035992937
1448455721,0.125300475,0.267157441
1448455736,0.087331558,0.150538878
1448455751,0.085674279,0.150261448
1448455766,0.141774044,0.108649117
1448455781,0.15769763,0.148031979
1448455796,0.092590135,0.114420792
1448455811,0.08610457,0.112977836
1448455826,0.149501438,0.095399999
1448455841,0.145670811,0.039795303
1448455856,0.108655839,0.038615227
1448455871,0.099462827,0.193466897
1448455886,0.079746507,0.205627237
1448455901,0.083063939,0.155704588
1448455916,0.114819927,0.07488712
1448455931,0.124126213,0.071765555
1448455946,0.123312279,0.12545555
1448455961,0.092911761,0.34437395
1448455976,0.047748944,0.352763353
1448455991,0.040519865,0.160599528
1448456006,0.051981441,0.291272929
1448456021,0.060699506,0.334967291
1448456036,0.053749832,0.353615601
1448456051,0.072129157,0.331638027
1448456066,0.15355684,0.096055767
1448456081,0.208925163,0.046118787
1448456096,0.326389048,0.00572126
1448456111,0.493841532,0.00120116
1448456126,0.393012612,0.000609849
1448456141,0.176109488,0.007996613
1448456156,0.131871877,0.25438093
1448456171,0.11483092,0.271781412
1448456186,0.057233695,0.340720505
1448456201,0.053896544,0.294374274
1448456216,0.065797499,0.307021791
1448456231,0.054577293,0.287739402
1448456246,0.061279526,0.329901535
1448456261,0.093694709,0.185273695
1448456276,0.133830744,0.057289343
1448456291,0.167312908,0.028238298
1448456306,0.22761439,0.043210051
1448456321,0.242041433,0.084607987
1448456336,0.205864703,0.064258423
1448456351,0.220074567,0.144034432
1448456366,0.207109541,0.059139052
1448456381,0.190437948,0.027021523
1448456396,0.187290816,0.018156921
1448456411,0.148488411,0.095251174
1448456426,0.092494085,0.130448564
1448456441,0.113220474,0.067123473
1448456456,0.195829388,0.033569564
1448456471,0.177728181,0.021848495
1448456486,0.159807777,0.046650453
1448456501,0.254793807,0.024983321
1448456516,0.290394815,0.02027255
1448456531,0.205612775,0.025759799
1448456546,0.151413226,0.212110246
1448456561,0.125769934,0.120109269
1448456576,0.104248035,0.243805034
1448456591,0.107732434,0.224115965
1448456606,0.206423324,0.263553187
1448456621,0.309452647,0.137789685
1448456636,0.264224901,0.012407688
1448456651,0.251338565,0.001195757
1448456666,0.283743711,0.029257777
1448456681,0.239302163,0.135361398
1448456696,0.163009258,0.331412237
1448456711,0.099444318,0.168595095
1448456726,0.090411195,0.032064284
1448456741,0.148399817,0.013779473
1448456756,0.235689574,0.003707344
1448456771,0.23431921,0.017795289
1448456786,0.12251543,0.051624272
1448456801,0.045481409,0.35137817
1448456816,0.04387191,0.331711508
1448456831,0.074442376,0.296993483
1448456846,0.097140362,0.259099083
1448456861,0.081324928,0.342944142
1448456876,0.097218983,0.059825822
1448456891,0.292131527,0.000689483
1448456906,0.432186696,5.56E-05
1448456921,0.306061061,0.003403686
1448456936,0.191313852,0.095947976
1448456951,0.14969098,0.128343082
1448456966,0.105968559,0.055652154
1448456981,0.149956363,0.018718884
1448456996,0.167450075,0.055911727
1448457011,0.144739811,0.15048875
1448457026,0.227263691,0.195671118
1448457041,0.302887325,0.103394898
1448457056,0.234090093,0.014838075
1448457071,0.117886458,0.021699456
1448457086,0.07608389,0.127086242
1448457101,0.062941268,0.35465738
1448457116,0.046069431,0.319869286
1448457131,0.041766112,0.27638169
1448457146,0.049374575,0.283349689
1448457161,0.061720804,0.250221831
1448457176,0.083074858,0.350585873
1448457191,0.129499477,0.286036277
1448457206,0.196339139,0.195378385
1448457221,0.185720433,0.153260959
1448457236,0.102818999,0.085896898
1448457251,0.088104592,0.245926847
1448457266,0.142370257,0.302424756
1448457281,0.155259617,0.309707838
1448457296,0.187049372,0.113948229
1448457311,0.287204306,0.077252066
1448457326,0.253973091,0.100249642
1448457341,0.17892625,0.010721532
1448457356,0.305912601,0.002174439
1448457371,0.381489833,0.001063489
1448457386,0.279900567,0.000674538
1448457401,0.23684449,0.001200126
1448457416,0.260637796,0.003612627
1448457431,0.245787312,0.000930355
1448457446,0.183894297,0.004642046
1448457461,0.129172056,0.031023776
1448457476,0.09245682,0.108113324
1448457491,0.085638041,0.158273136
1448457506,0.125474848,0.213939044
1448457521,0.117832633,0.150885168
1448457536,0.070829523,0.176489543
1448457551,0.068096795,0.215385425
1448457566,0.128569982,0.146789933
1448457581,0.19078572,0.021480031
1448457596,0.231703551,0.000652718
1448457611,0.229319206,0.001613627
1448457626,0.172927312,0.005267194
1448457641,0.142880654,0.056380226
1448457656,0.102516475,0.231622538
1448457671,0.05747754,0.204832223
1448457686,0.074169877,0.054320654
1448457701,0.10566835,0.031047675
1448457716,0.11135613,0.065502605
1448457731,0.158221569,0.025900414
1448457746,0.218196278,0.029630694
1448457761,0.19868196,0.019127984
1448457776,0.174013354,0.007306656
1448457791,0.184045505,0.003731493
1448457806,0.226905663,0.002517707
1448457821,0.232381236,0.010830199
1448457836,0.175694936,0.000824034
1448457851,0.207601307,0.006325373
1448457866,0.273602601,0.003293622
1448457881,0.235725379,0.000808982
1448457896,0.145635035,0.009684584
