,0,p_value
1448459591,0.097378729,0.263762238
1448459606,0.066702436,0.263653295
1448459621,0.043237489,0.228963093
1448459636,0.045894,0.244902691
1448459651,0.057655666,0.205046343
1448459666,0.073623719,0.092634073
1448459681,0.097678716,0.042512433
1448459696,0.163683599,0.018599705
1448459711,0.304795312,0.000308993
1448459726,0.34465054,0.000143163
1448459741,0.297527266,2.66E-05
1448459756,0.302245577,0.001181821
1448459771,0.232212983,0.000400052
1448459786,0.165262208,0.0009251
1448459801,0.176626616,0.020550442
1448459816,0.152999564,0.029101266
1448459831,0.101476747,0.062609966
1448459846,0.077176915,0.165165442
1448459861,0.062479395,0.171098473
1448459876,0.097450071,0.042403401
1448459891,0.210069466,0.032060053
1448459906,0.271898029,0.009837633
1448459921,0.31358134,0.000672456
1448459936,0.463778777,2.98E-06
1448459951,0.573586025,5.09E-09
1448459966,0.536730456,4.01E-08
1448459981,0.521889977,1.10E-06
1448459996,0.426283932,0.000244802
1448460011,0.243170971,0.005354914
1448460026,0.185341886,0.009532462
1448460041,0.22222284,0.004591298
1448460056,0.303333944,0.002444939
1448460071,0.416090967,0.004764435
1448460086,0.3257725,0.010297547
1448460101,0.135765218,0.116111962
1448460116,8.25E-18,0.012733993
