,0,p_value,relevant,trigger
1448453275,0.11547872196726512,0.2638050817743776,,
1448453290,0.07203460158710004,0.19092639740266867,,Albert whistles to say goodbye to Joey; Albert whistles Joey over; 
1448453305,0.08646182558749156,0.17551385734586944,,
1448453320,0.1285771943073575,0.1027528411927194,,Albert touches Joey and bids him goodbye. ; 
1448453335,0.16438122096684504,0.16872650979255893,,
1448453350,0.11665406778647106,0.1653399532948774,,Joey left and army music again; Trumpeting begins. Rose hugs Albert.; 
1448453365,0.04683748089738785,0.4701955240384907,,
1448453380,0.0513761168865371,0.6022923874377525,,Albert runs off stage; 
1448453395,0.08148764770234004,0.5973066067010152,,Rose runs off stage. End of scene 11. 0:52:00. ; army came in the stage with Joey; 
1448453410,0.16081096305113954,0.1106511721661542,,
1448453425,0.2662562513222643,0.01907085013591411,True,
1448453440,0.2702032561929601,0.03628278561829306,True,
1448453455,0.17767694544726387,0.053241325269399516,,
1448453470,0.0720709255973867,0.3216144218846972,,the first gun; Gun fire; second gun; 
1448453485,0.03904959470178787,0.5458142717411116,,
1448453500,0.08078893386004463,0.5509365683134442,,
1448453515,0.1001267828189276,0.14190988960119588,,
1448453530,0.11864490587047972,0.3054702830470897,,Joey is fighting with Thomson; 
1448453545,0.100259310151636,0.5225776563863906,,
1448453560,0.04577270870269266,0.4910204763911973,,two horses playing started; 
1448453575,0.0341648354428394,0.7294830128794617,,
1448453590,0.026630756388791463,0.6793355887827761,,
1448453605,0.08378497391879004,0.4677604538517436,,
1448453620,0.19354349003546786,0.12266497076623073,,Topthorn screams; 
1448453635,0.2636624580478146,0.02570189846102484,True,
1448453650,0.2614031626374541,0.06511621789325651,,Topthorn kicks Joey; 
1448453665,0.1888394970150215,0.1256117037465063,,
1448453680,0.08630386922166779,0.4815493682989397,,
1448453695,0.03710882806904923,0.6769939585304956,,Trumpet calls.; 
1448453710,0.07525620179315105,0.6106075983875051,,
1448453725,0.14161013292078573,0.42677524061262295,,
1448453740,0.18544430204259668,0.4699352661122551,,Boat scene; 
1448453755,0.16393301325510554,0.43371445409681547,,
1448453770,0.13522812320314329,0.4033550386839279,,End of singing. 0:58:01; the wounded solders came to the stage; 
1448453785,0.14669295288841705,0.09294963955315837,,
1448453800,0.26127211923815946,0.016177348940922886,True,Captain shouts salute; 
1448453815,0.3718360129790056,0.04373668174859428,True,
1448453830,0.2624617837379796,0.10416978469904524,,Nicholls raises gun and asks the troop what that is.  ; 
1448453845,0.13696851784082184,0.1963321639398984,,
1448453860,0.13204920071586956,0.2495390717474308,,
1448453875,0.11321651046187485,0.20291745675131387,,
1448453890,0.09330103379620602,0.1088704446983259,,
1448453905,0.15834690008260102,0.31999749912290604,,
1448453920,0.20693620286552766,0.14612546254712194,,be brave fear God; Soldiers reply after Nicholls. End of scene 15. 01:00:40; 
1448453935,0.20784857628055006,0.12149985903452362,,All the horses came to the stage; 
1448453950,0.1888840718297212,0.11477079954552967,,
1448453965,0.15332876656760924,0.06767915582730535,,
1448453980,0.1324300575679515,0.06915282668048885,,Trumpet. Horses move forward; 
1448453995,0.08430741785258455,0.20042556686355145,,Charge. Followed by gun fire; gun; 
1448454010,0.04723597242135278,0.5170450473081903,,Nicolles was dead; Nicholls dead. Explosion; 
1448454025,0.12390090866952558,0.04078377934831346,True,
1448454040,0.23460980986703914,0.03176227371939034,True,
1448454055,0.1858245378479509,0.030473742831864745,True,
1448454070,0.11452514428440234,0.14751303422394146,,
1448454085,0.09788441758663488,0.33657052567262563,,song started; 
1448454100,0.04143249848982965,0.3902104539668593,,Start of song; 
1448454115,0.02900306777806707,0.7315576189682738,,
1448454130,0.08244437351741554,0.284257039500956,,End of song. Christmas. Ted and rose bought a bicycle for Albert. End of scene 16. 01:03:51; Albert got bike gift; 
1448454145,0.09119116077374884,0.5685660700491502,,
1448454160,0.047289995209027436,0.7258767205298967,,
1448454175,0.07097628121429607,0.7500825212018373,,
1448454190,0.14086110921376288,0.25113072863281954,,
1448454205,0.1118389186023859,0.2471548856125414,,Albert opens his package; 
1448454220,0.029458716818994105,0.6258709966256334,,
1448454235,0.005822405427113143,0.4508070414698892,,Rose reads letter; 
1448454250,0.009359189241498636,0.6095433209085162,,
1448454265,0.07005784859552709,0.5991882003302254,,
1448454280,0.14952134456604435,0.3824180807472515,,
1448454295,0.13570575268799667,0.05077226744198821,,
1448454310,0.0790644998566082,0.15355636835798328,,
1448454325,0.07552727628071203,0.2874312203158276,,
1448454340,0.14245203257585548,0.16926154442834473,,
1448454355,0.24423948321604744,0.33303510460204666,,
1448454370,0.17202119109990965,0.603218909562749,,
1448454385,0.04404941366546514,0.6223885208694345,,
1448454400,0.0,0.08126209632492089,,Ted slams the door; 
1448455721,0.03011062550172486,0.6488979204402658,,second part start; Begin of second half. ; 
1448455736,0.052898393313679806,0.3856242184114245,,
1448455751,0.09667450386647396,0.1105252026372213,,
1448455766,0.12178590262193267,0.08224894454446148,,Soldiers assemble; 
1448455781,0.11277704871819512,0.1847950769060987,,
1448455796,0.07815401458796631,0.4594273253109994,,
1448455811,0.054196802292535366,0.35260455297650245,,"Albert asks about Billy, then about Joey. Shows joey's drawing.; "
1448455826,0.051012740589960116,0.4260978072961855,,
1448455841,0.09181268670249207,0.3419468920678325,,
1448455856,0.18851951022204969,0.12586104855101227,,
1448455871,0.2243425333171053,0.043789286571196455,True,A soldier in the troop laughed out loud and was being called out; 
1448455886,0.15980282373915927,0.08209901239536019,,
1448455901,0.1429533049912308,0.16391171556840234,,
1448455916,0.1331273506747852,0.2937010533011752,,Captain teaches soldiers to swear in French.; 
1448455931,0.06475578516503143,0.26648668776328965,,
1448455946,0.04538322454027969,0.4924073360140611,,
1448455961,0.052872491360494336,0.29403095485219805,,
1448455976,0.02884524443049277,0.4372529347229027,,
1448455991,0.01088056138032267,0.3806614281599053,,
1448456006,0.0056024694757175,0.3104578750437326,,"end of 19 scene; End of song Dolly. End of scene 19, 01:19:02; "
1448456021,0.0029938094398949465,0.2779563548589514,,
1448456036,0.028316138362378788,0.6540812461240809,,
1448456051,0.07997032438552393,0.3739409073787932,,
1448456066,0.12510720222380656,0.5212501177394924,,
1448456081,0.1075639033591716,0.16651474644964545,,
1448456096,0.12842852946311206,0.2477310931057637,,
1448456111,0.16970870084520648,0.3712081811887763,,
1448456126,0.10754710050286327,0.3915475303833806,,
1448456141,0.04153378588477562,0.4735583003317658,,Billy was killed; 
1448456156,0.027901793713276613,0.6514697618197028,,Gun shot. Billy dead; 
1448456171,0.04485134847528772,0.5173851422227635,,Joey and Topthorn appeared; Topthorn enters with Joey; 
1448456186,0.06464483614992955,0.6470161418617701,,
1448456201,0.06544678482512567,0.6912879897388448,,
1448456216,0.05933963872934692,0.6923108678704688,,
1448456231,0.05270136714901042,0.5414834434960119,,
1448456246,0.050200407041140926,0.3178005304215973,,
1448456261,0.05892111243817606,0.19194790807883427,,
1448456276,0.0536032517849986,0.17414840766718287,,
1448456291,0.059854329061559984,0.09871586199040484,,Friedrich cleans Topthorn's wound; 
1448456306,0.08830102919309223,0.2096400363003021,,
1448456321,0.08354740443830994,0.20446041733579426,,
1448456336,0.08647990506499185,0.3135886028709166,,
1448456351,0.08692637574125088,0.398663231969539,,
1448456366,0.08548806859175055,0.19228192555316065,,
1448456381,0.16155477360080542,0.009436024573650085,True,
1448456396,0.1952693272007782,0.014025697331140409,True,Topthorn refuses to wear harness and pushes Topthorn to the floor; 
1448456411,0.1424836859810811,0.17960558073653626,,
1448456426,0.11170472459073656,0.17264098989329396,,Begin singing; 
1448456441,0.06804338312947697,0.08584781091361543,,
1448456456,0.032687596136170866,0.3183596013748917,,Joey  took collar; Joey bends down to wear harness; 
1448456471,0.05491013096279981,0.5768102427564445,,
1448456486,0.05838246613833055,0.4531115176394525,,
1448456501,0.06633157560613234,0.5344294393751287,,
1448456516,0.06009906109420315,0.6191638763751361,,Topthorn did it after seeing joey; Topthorn finally puts on the collar; 
1448456531,0.028276049277106724,0.52764411963272,,
1448456546,0.04999600134972925,0.5554798815152341,,Explosion.End of scene 20. 01:28:07; end of 20 scene; 
1448456561,0.10385685070954527,0.13258755427590405,,
1448456576,0.0881160776353975,0.04172139613859772,True,
1448456591,0.05551222613109669,0.01865636877140109,True,
1448456606,0.09846073397981056,0.19155284656579824,,
1448456621,0.14963038386699162,0.1141291671765844,,
1448456636,0.13203676671857384,0.4700145067284232,,
1448456651,0.06952386269730891,0.33940148406216003,,
1448456666,0.03909986567056043,0.6441831929809211,,
1448456681,0.04832529416315656,0.6074415313369437,,
1448456696,0.051029369574098205,0.5979885722367065,,David tries to be funny and says Albert's horse doesn't know how to read; 
1448456711,0.025299456133761857,0.6450692620003514,,
1448456726,0.018086820067802496,0.5947613698933504,,
1448456741,0.055320078607898115,0.2338997906723304,,
1448456756,0.07378508110296167,0.10541802513223616,,
1448456771,0.051093648116793434,0.30264548602534685,,
1448456786,0.025302605047980143,0.4272813002839251,,A soldier appears at the back of the stage. Germans discover the two; 
1448456801,0.012336279761500656,0.6010444100346776,,end of 21 scene; 
1448456816,0.016923035587993875,0.5418758263535021,,Last explosion. all run; 
1448456831,0.02607835382693677,0.4030820215494853,,
1448456846,0.058113979356706966,0.270576807441962,,Crow eating dead body. Emilie appears; 
1448456861,0.05426513164977483,0.6055522884429859,,
1448456876,0.02324854758801691,0.3215678272561848,,
1448456891,0.05049753583662818,0.15897131812202334,,
1448456906,0.0650968045782761,0.10493089777679336,,Friedrich brings in Topthorn and Joey. ; 
1448456921,0.04550904798694005,0.4667433931524229,,
1448456936,0.045507278615008334,0.4967870995853165,,Friedrich shoot and found Emily; Gunshot; 
1448456951,0.0622621057167851,0.3421288226930538,,
1448456966,0.0676142537098948,0.3855109222789464,,
1448456981,0.08937402867781041,0.14496579601294293,,Friedrich shows a photo of her daughter; 
1448456996,0.14185427843694112,0.12575041660128378,,
1448457011,0.1405831354688228,0.20492297114624491,,Emilie feeds Joey a chocolate; 
1448457026,0.07512650731451337,0.4035018931073833,,
1448457041,0.027258457112013062,0.2390083860759032,,Joey ate Topthorn's chocolate; Joey snatches the chocolate; 
1448457056,0.07617398637247233,0.09169726664771136,,
1448457071,0.11038096886140927,0.15277456624256752,,Horses drink water; 
1448457086,0.050645965245430906,0.17345460624054795,,
1448457101,0.016273756178305166,0.5369880065553613,,
1448457116,0.0242177100884313,0.6282559822389888,,
1448457131,0.026336546447282668,0.6210163929851057,,Emilie sings Lulilule; 
1448457146,0.015017540041588168,0.6060438237365511,,
1448457161,0.028166540441998362,0.5433088019142007,,
1448457176,0.04825452783921591,0.656736280372696,,
1448457191,0.039024053797875116,0.6707865239842378,,Friedrich removes dead man's clothes to become an ambulance orderly. ; 
