,0,p_value
1448371562,0.104498176,0.2763915
1448371577,0.125418751,0.313950552
1448371592,0.127344759,0.27479544
1448371607,0.123264152,0.301581124
1448371622,0.14193966,0.199503034
1448371637,0.177461305,0.158057807
1448371652,0.223679713,0.159746481
1448371667,0.245042844,0.09683261
1448371682,0.214877429,0.119912954
1448371697,0.201414672,0.122011273
1448371712,0.20179231,0.074661072
1448371727,0.242842839,0.058937347
1448371742,0.264489896,0.144753631
1448371757,0.162276435,0.325687886
1448371772,0.076503358,0.306116281
1448371787,0.082937842,0.301587605
1448371802,0.106387525,0.34240107
1448371817,0.109916239,0.31349452
1448371832,0.11083491,0.118124802
1448371847,0.126048352,0.128686116
1448371862,0.109719198,0.253185114
1448371877,0.07725641,0.331708068
1448371892,0.089039796,0.321567834
1448371907,0.107299978,0.28420595
1448371922,0.122394139,0.285821726
1448371937,0.111760629,0.304247178
1448371952,0.084428863,0.192198671
1448371967,0.200277963,0.117965845
1448371982,0.343114721,0.100053167
1448371997,0.29414178,0.061033727
1448372012,0.250837525,0.022874825
1448372027,0.292516582,0.008902772
1448372042,0.27452966,0.004292518
1448372057,0.224697353,0.008172499
1448372072,0.184848149,0.010123184
1448372087,0.122874908,0.117482558
1448372102,0.074791719,0.147921597
1448372117,0.111529841,0.193965789
1448372132,0.161447286,0.278649011
1448372147,0.140032254,0.340812831
1448372162,0.102979266,0.24155866
1448372177,0.119979073,0.306994443
1448372192,0.133893388,0.116222997
1448372207,0.138428254,0.111771344
1448372222,0.199999353,0.045078417
1448372237,0.312972481,0.00561646
1448372252,0.470994476,0.002174144
1448372267,0.503920734,0.000917538
1448372282,0.333554931,0.010327822
1448372297,0.20869871,0.061211893
1448372312,0.19735047,0.050373181
1448372327,0.225659153,0.05934545
1448372342,0.215465109,0.085415528
1448372357,0.132406679,0.072371779
1448372372,0.098586526,0.150075366
1448372387,0.123249197,0.292406796
1448372402,0.167406602,0.119041328
1448372417,0.236301918,0.154230293
1448372432,0.289907409,0.062463355
1448372447,0.244163744,0.066119115
1448372462,0.178267944,0.205614228
1448372477,0.170924752,0.328662612
1448372492,0.137327982,0.26142846
1448372507,0.199920598,0.026457024
1448372522,0.293525905,0.006163079
1448372537,0.200296132,0.038127386
1448372552,0.162666813,0.130687385
1448372567,0.204086443,0.228548996
1448372582,0.138130014,0.271012188
1448372597,0.067453006,0.332646797
1448372612,0.10770958,0.131416148
1448372627,0.290296734,0.266797667
1448372642,0.301596848,0.284184893
1448372657,0.110804952,0.236971052
1448372672,0.051540818,0.292892583
1448372687,0.076071162,0.334622074
1448372702,0.057475275,0.314743449
1448372717,0.049182638,0.306070663
1448372732,0.062043103,0.249036616
1448372747,0.060206131,0.216678187
1448372762,0.129257177,0.129844666
1448372777,0.282657467,0.011596695
1448372792,0.351473737,0.016746933
1448372807,0.435313957,0.009235952
1448372822,0.459268614,0.073021631
1448372837,0.255392802,0.106946639
1448372852,0.124870744,0.264802019
1448372867,0.15213385,0.324413524
1448372882,0.250647285,0.101192866
1448372897,0.412357698,0.024762655
1448372912,0.423622287,0.003861492
1448372927,0.279873451,0.010578104
1448372942,0.185260536,0.05413302
1448372957,0.186038543,0.179718304
1448372972,0.178011945,0.12458276
1448372987,0.190007447,0.022017024
1448373002,0.333555294,0.007244003
1448373017,0.42011216,0.008396559
1448373032,0.277128274,0.05250571
1448373047,0.116437612,0.075026023
1448373062,0.117514687,0.098057741
1448373077,0.190485322,0.030305502
1448373092,0.244021475,0.01347615
1448373107,0.218396191,0.027732861
1448373122,0.195717511,0.286475633
1448373137,0.188542579,0.319983957
1448373152,0.125277748,0.320717824
1448373167,0.091753851,0.327592755
1448373182,0.09473222,0.328342305
1448373197,0.077744003,0.319654212
1448373212,0.066544939,0.319564202
1448373227,0.076929469,0.228797315
1448373242,0.10805583,0.122095836
1448373257,0.129041306,0.112310967
1448373272,0.246650624,0.034065944
1448373287,0.515351398,0.000169555
1448373302,0.473737794,2.43E-05
1448373317,0.261339278,0.000314655
1448373332,0.297772621,0.010869904
1448373347,0.278950457,0.033838906
1448373362,0.154081251,0.09123275
1448373377,0.071133702,0.328853549
1448373392,0.089336857,0.257781293
1448373407,0.200180979,0.054161242
1448373422,0.265099296,0.033267551
1448373437,0.195862621,0.031853752
1448373452,0.174312876,0.040498331
1448373467,0.308533708,0.003255334
1448373482,0.467529176,0.002406788
1448373497,0.559872936,0.002456188
1448373512,0.773201581,1.10E-06
1448373527,1.036731365,3.95E-08
1448373542,1.001420583,2.24E-07
1448373557,0.761452483,0.000464309
1448373572,0.474425386,0.091174181
1448373587,0.277808991,0.189456048
1448373602,0.210223225,0.071684143
1448373617,0.206003823,0.01097369
1448373632,0.212721106,0.003032055
1448373647,0.254779538,0.008373327
1448373662,0.215087018,0.057933153
1448373677,0.095997118,0.240016482
1448373692,0,0.033465411
