,0,p_value
1448367808,0.199436487,0.066110108
1448367823,0.224381434,0.083361896
1448367838,0.227970459,0.0556794
1448367853,0.169509306,0.033634189
1448367868,0.131151587,0.085772438
1448367883,0.110295732,0.181857291
1448367898,0.137919007,0.133445483
1448367913,0.16979484,0.07752634
1448367928,0.211354505,0.019610081
1448367943,0.246370143,0.018900757
1448367958,0.198729234,0.030059123
1448367973,0.207602655,0.046263385
1448367988,0.32425871,0.03746314
1448368003,0.401859628,0.004853674
1448368018,0.434445485,0.010891097
1448368033,0.396543486,0.007056077
1448368048,0.330802859,0.002196358
1448368063,0.29043496,0.012215128
1448368078,0.286207433,0.001256318
1448368093,0.278628233,0.001419943
1448368108,0.226307349,0.022194629
1448368123,0.205524037,0.036801898
1448368138,0.176601974,0.097480621
1448368153,0.110937251,0.136448861
1448368168,0.075101858,0.215683676
1448368183,0.171952378,0.080446818
1448368198,0.369432784,0.013962323
1448368213,0.409170474,0.009445082
1448368228,0.284154043,0.000667965
1448368243,0.247711763,0.003607602
1448368258,0.292116693,0.006089549
1448368273,0.170652673,0.061899398
1448368288,0.028761809,0.196361955
1448368303,0,0.027847533
1448369297,0.134725865,0.21801643
1448369312,0.106873632,0.091330904
1448369327,0.124681501,0.142433299
1448369342,0.192403976,0.058068528
1448369357,0.212094503,0.079776931
1448369372,0.156895644,0.059711184
1448369387,0.174408548,0.033093982
1448369402,0.250609705,0.017634683
1448369417,0.27744872,0.00740638
1448369432,0.319122242,0.010868135
1448369447,0.309723986,0.088119735
1448369462,0.219044196,0.100889345
1448369477,0.224039329,0.064952773
1448369492,0.247766372,0.021169177
1448369507,0.211940584,0.014871511
1448369522,0.191089003,0.046663229
1448369537,0.150152609,0.173902071
1448369552,0.105141221,0.211321904
1448369567,0.091449551,0.232068872
1448369582,0.080620246,0.235551583
1448369597,0.100876936,0.239445211
1448369612,0.110946707,0.159196522
1448369627,0.15750803,0.152952071
1448369642,0.240786872,0.121282988
1448369657,0.242370762,0.024759109
1448369672,0.413791812,0.005790466
1448369687,0.609518349,0.003330996
1448369702,0.429809356,0.005380286
1448369717,0.152021417,0.043217943
1448369732,0.075599414,0.230343543
1448369747,0.095534283,0.233197849
1448369762,0.083081734,0.217651523
1448369777,0.073008365,0.213456464
1448369792,0.08830657,0.238346285
1448369807,0.082451389,0.203849006
1448369822,0.063650856,0.206638126
1448369837,0.069827282,0.225752726
1448369852,0.129509521,0.107776559
1448369867,0.221731932,0.026362143
1448369882,0.287493333,0.040471681
1448369897,0.252494529,0.095112554
1448369912,0.166500844,0.141642193
1448369927,0.147984453,0.243024925
1448369942,0.174886311,0.078872409
1448369957,0.240251047,0.067693262
1448369972,0.283989207,0.051367066
1448369987,0.23981048,0.062681338
1448370002,0.159833952,0.051011283
1448370017,0.143073583,0.035973447
1448370032,0.216244473,0.046767128
1448370047,0.219101384,0.06407404
1448370062,0.161236796,0.112673186
1448370077,0.215013212,0.052678236
1448370092,0.261495309,0.051165734
1448370107,0.172780006,0.083457981
1448370122,0.110707612,0.176438478
1448370137,0.195891598,0.055448873
1448370152,0.233428392,0.077977105
1448370167,0.160615473,0.033354971
1448370182,0.248676388,0.095893583
1448370197,0.387669254,0.03983632
1448370212,0.32540776,0.032208045
1448370227,0.225815253,0.009039142
1448370242,0.211592746,0.035566468
1448370257,0.222206053,0.047497596
1448370272,0.203355148,0.074000553
1448370287,0.169508689,0.043935467
1448370302,0.171030202,0.028251986
1448370317,0.1890735,0.023089411
1448370332,0.243753091,0.000897479
1448370347,0.281280898,0.002249075
1448370362,0.216875778,0.011658185
1448370377,0.11163792,0.224018338
1448370392,0.054538723,0.229009094
1448370407,0.057841567,0.219309282
1448370422,0.084572642,0.220942044
1448370437,0.063102772,0.202867846
1448370452,0.039107886,0.213058381
1448370467,0.164280105,0.028370023
1448370482,0.242366121,0.003404985
1448370497,0.153468672,0.03446464
1448370512,0.109665428,0.194187385
1448370527,0.132844255,0.202810761
1448370542,0.150589043,0.081643634
1448370557,0.222339535,0.019546086
1448370572,0.234523702,0.036042502
1448370587,0.17409081,0.116211503
1448370602,0.20934599,0.212056133
1448370617,0.264662021,0.126997957
1448370632,0.251700733,0.019703296
1448370647,0.2059481,0.02014978
1448370662,0.203812059,0.066174486
1448370677,0.189850155,0.21175395
1448370692,0.123302042,0.240952334
1448370707,0.074335484,0.174158569
1448370722,0.054447706,0.184268056
1448370737,0.038862061,0.111515044
1448370752,0.039258234,0.205355112
1448370767,0.122918054,0.240404814
1448370782,0.256081802,0.106104393
1448370797,0.285732888,0.07280165
1448370812,0.24452052,0.096654576
1448370827,0.236334898,0.096305929
1448370842,0.23208037,0.16454272
1448370857,0.192012205,0.181420324
1448370872,0.195568893,0.109206393
1448370887,0.323153129,0.100446931
1448370902,0.333591659,0.115652474
1448370917,0.260627178,0.003438331
1448370932,0.348844038,0.000674673
1448370947,0.362588119,0.002320629
1448370962,0.245441135,0.014585796
1448370977,0.194377118,0.026793313
1448370992,0.203034356,0.069937707
1448371007,0.246934389,0.017285277
1448371022,0.262354266,0.031678891
1448371037,0.159207617,0.03642494
1448371052,0.073304625,0.103897018
1448371067,0.085008214,0.184089674
1448371082,0.119423313,0.193941183
1448371097,0.168079668,0.083691333
1448371112,0.159212002,0.107623703
1448371127,0.113602499,0.070446025
1448371142,0.166791082,0.028992955
1448371157,0.303561722,0.001913354
1448371172,0.318900379,0.000101126
1448371187,0.174187718,0.001780991
1448371202,0.102771302,0.044291106
1448371217,0.117674741,0.204710045
1448371232,0.091475564,0.189838667
1448371247,0.109963886,0.078447798
1448371262,0.187014459,0.097335603
1448371277,0.184095102,0.056287494
1448371292,0.151583522,0.056546888
1448371307,0.201642665,0.021362012
1448371322,0.266331031,0.015781008
1448371337,0.302319245,0.004953217
1448371352,0.353712616,0.00076285
1448371367,0.32387989,0.001879315
1448371382,0.219226456,0.004135855
1448371397,0.159486057,0.035450754
1448371412,0.143800313,0.036577297
1448371427,0.223685218,0.021021315
1448371442,0.346634422,0.000806565
1448371457,0.306801309,0.000237241
1448371472,0.201257506,0.01034372
1448371487,0.15847437,0.157017334
1448371502,0.13683629,0.182961707
1448371517,0.186161622,0.214361367
1448371532,0.188357382,0.231184963
1448371547,0.10916068,0.225839963
1448371562,0.082981494,0.230162523
1448371577,0.086816,0.232678288
1448371592,0.128384386,0.204525655
1448371607,0.138914528,0.242761565
1448371622,0.071944172,0.1739965
1448371637,0.049993239,0.215069099
1448371652,0.130199528,0.213365888
1448371667,0.197004102,0.132160635
1448371682,0.190156185,0.11735591
1448371697,0.181638874,0.112992682
1448371712,0.203862032,0.117058525
1448371727,0.226021931,0.079649692
1448371742,0.201923809,0.097006457
1448371757,0.144429012,0.229096441
1448371772,0.085294803,0.149408742
1448371787,0.088374595,0.225020224
1448371802,0.130171373,0.239381078
1448371817,0.130120139,0.240552139
1448371832,0.113525144,0.138811649
1448371847,0.118520552,0.162931155
1448371862,0.096735982,0.237653033
1448371877,0.058535863,0.212756789
1448371892,0.071773502,0.221277218
1448371907,0.132347714,0.236171209
1448371922,0.15316181,0.195959955
1448371937,0.116395264,0.168120896
1448371952,0.114383316,0.087622536
1448371967,0.195085471,0.10149091
1448371982,0.27542306,0.077008806
1448371997,0.242446566,0.064994454
1448372012,0.208258754,0.042036147
1448372027,0.229764877,0.040510128
1448372042,0.222683858,0.020734149
1448372057,0.203921408,0.019600627
1448372072,0.16432146,0.026982473
1448372087,0.098402287,0.204647015
1448372102,0.07131168,0.155333149
1448372117,0.125507135,0.116773361
1448372132,0.172877333,0.168213786
1448372147,0.128262151,0.207270643
1448372162,0.087476791,0.234194502
1448372177,0.104175705,0.251331598
1448372192,0.111892533,0.145802789
1448372207,0.139017306,0.123463635
1448372222,0.216775209,0.062348042
1448372237,0.304551295,0.002625841
1448372252,0.427536307,0.000477134
1448372267,0.474699607,0.001789085
1448372282,0.326539752,0.010247882
1448372297,0.197666961,0.013050646
1448372312,0.222968934,0.007930816
1448372327,0.30712995,0.007410852
1448372342,0.3034681,0.008228221
1448372357,0.17906013,0.008010544
1448372372,0.101102534,0.057520011
1448372387,0.100253485,0.250844249
1448372402,0.132439641,0.184510187
1448372417,0.193624575,0.174403395
1448372432,0.219871497,0.129581489
1448372447,0.159227138,0.19866544
1448372462,0.072756771,0.246489692
1448372477,0.067467459,0.195090125
1448372492,0.090034107,0.219880839
1448372507,0.153780343,0.11563606
1448372522,0.233036011,0.031499244
1448372537,0.176705162,0.05773318
1448372552,0.177146354,0.065991142
1448372567,0.235923432,0.075019693
1448372582,0.155556495,0.117505764
1448372597,0.057016052,0.230823013
1448372612,0.083808495,0.213086597
1448372627,0.228510339,0.226908443
1448372642,0.25771946,0.227444577
1448372657,0.134029185,0.204122355
1448372672,0.078447116,0.23849511
1448372687,0.085250338,0.236113944
1448372702,0.06281721,0.225811001
1448372717,0.059770438,0.202423453
1448372732,0.078341444,0.123878347
1448372747,0.090904434,0.094499489
1448372762,0.137860391,0.084145456
1448372777,0.232595331,0.010387559
1448372792,0.295373118,0.009148004
1448372807,0.377520876,0.006502881
1448372822,0.401743451,0.025041162
1448372837,0.265191935,0.083230624
1448372852,0.169276051,0.175287826
1448372867,0.168083493,0.228346885
1448372882,0.200668584,0.14259809
1448372897,0.27699797,0.081440049
1448372912,0.295677836,0.025102066
1448372927,0.224326579,0.029950292
1448372942,0.161772317,0.074681412
1448372957,0.153201415,0.20049358
1448372972,0.152383321,0.118777103
1448372987,0.193490378,0.013509638
1448373002,0.291472935,0.002106361
1448373017,0.275935267,0.002195095
1448373032,0.194679049,0.01042193
1448373047,0.13491252,0.020870433
1448373062,0.1100471,0.073952349
1448373077,0.14395386,0.094984426
1448373092,0.177892794,0.060010222
1448373107,0.182167341,0.042050901
1448373122,0.23317787,0.079292867
1448373137,0.27129188,0.143281588
1448373152,0.185697011,0.095375964
1448373167,0.113992668,0.148842851
1448373182,0.106365944,0.219511055
1448373197,0.086061275,0.193163804
1448373212,0.069661166,0.215318647
1448373227,0.073295366,0.156707826
1448373242,0.098117191,0.097032768
1448373257,0.122592591,0.097045237
1448373272,0.2395798,0.018780526
1448373287,0.460009198,0.000233564
1448373302,0.418576585,6.10E-05
